setoran_id,santri_id,tanggal,jenis,surah,juz,jumlah_ayat,kualitas,musyrif
ST00274,S003,2025-10-06,Murajaah,Al-Baqarah,1,18,Lancar,Ust. Fauzan
ST00275,S003,2025-10-07,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Fauzan
ST00276,S003,2025-10-08,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Fauzan
ST00277,S003,2025-10-09,Murajaah,Al-Baqarah,1,18,Perlu Diulang,Ust. Fauzan
ST00278,S003,2025-10-11,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Fauzan
ST00279,S003,2025-10-12,Murajaah,Al-Baqarah,1,12,Perlu Diulang,Ust. Fauzan
ST00280,S003,2025-10-13,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Fauzan
ST00281,S003,2025-10-14,Murajaah,Al-Baqarah,1,9,Lancar,Ust. Fauzan
ST00282,S003,2025-10-15,Murajaah,Al-Baqarah,1,9,Kurang Lancar,Ust. Fauzan
ST00283,S003,2025-10-16,Murajaah,Al-Baqarah,1,6,Lancar,Ust. Fauzan
ST00284,S003,2025-10-19,Ziyadah,Al-Baqarah,1,2,Kurang Lancar,Ust. Fauzan
ST00285,S003,2025-10-20,Murajaah,Al-Baqarah,1,20,Lancar,Ust. Fauzan
ST00286,S003,2025-10-21,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Fauzan
ST00287,S003,2025-10-22,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Fauzan
ST00288,S003,2025-10-23,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Fauzan
ST00289,S003,2025-10-25,Murajaah,Al-Baqarah,1,16,Lancar,Ust. Fauzan
ST00290,S003,2025-10-26,Murajaah,Al-Baqarah,1,15,Lancar,Ust. Fauzan
ST00291,S003,2025-10-27,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Fauzan
ST00292,S003,2025-10-29,Murajaah,Al-Baqarah,1,10,Perlu Diulang,Ust. Fauzan
ST00293,S003,2025-10-30,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Fauzan
ST00294,S003,2025-11-01,Murajaah,Al-Baqarah,1,14,Lancar,Ust. Fauzan
ST00295,S003,2025-11-03,Murajaah,Al-Baqarah,1,11,Lancar,Ust. Fauzan
ST00296,S003,2025-11-04,Murajaah,Al-Baqarah,1,20,Lancar,Ust. Fauzan
ST00297,S003,2025-11-05,Murajaah,Al-Baqarah,1,13,Kurang Lancar,Ust. Fauzan
ST00298,S003,2025-11-06,Murajaah,Al-Baqarah,1,11,Lancar,Ust. Fauzan
ST00299,S003,2025-11-08,Murajaah,Al-Baqarah,1,13,Lancar,Ust. Fauzan
ST00300,S003,2025-11-09,Ziyadah,Al-Baqarah,1,3,Lancar,Ust. Fauzan
ST00301,S003,2025-11-10,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Fauzan
ST00302,S003,2025-11-11,Ziyadah,Al-Baqarah,1,2,Kurang Lancar,Ust. Fauzan
ST00303,S003,2025-11-12,Murajaah,Al-Baqarah,1,9,Kurang Lancar,Ust. Fauzan
ST00304,S003,2025-11-13,Murajaah,Al-Baqarah,1,15,Lancar,Ust. Fauzan
ST00305,S003,2025-11-15,Murajaah,Al-Baqarah,1,15,Kurang Lancar,Ust. Fauzan
ST00306,S003,2025-11-16,Murajaah,Al-Baqarah,1,14,Kurang Lancar,Ust. Fauzan
ST00307,S003,2025-11-17,Murajaah,Al-Baqarah,1,18,Lancar,Ust. Fauzan
ST00308,S003,2025-11-18,Murajaah,Al-Baqarah,1,5,Lancar,Ust. Fauzan
ST00309,S003,2025-11-20,Murajaah,Al-Baqarah,1,12,Lancar,Ust. Fauzan
ST00310,S003,2025-11-22,Murajaah,Al-Baqarah,1,17,Kurang Lancar,Ust. Fauzan
ST00311,S003,2025-11-23,Murajaah,Al-Baqarah,1,8,Lancar,Ust. Fauzan
ST00312,S003,2025-11-24,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Fauzan
ST00313,S003,2025-11-25,Murajaah,Al-Baqarah,1,6,Lancar,Ust. Fauzan
ST00314,S003,2025-11-26,Murajaah,Al-Baqarah,1,20,Lancar,Ust. Fauzan
ST00315,S003,2025-11-29,Murajaah,Al-Baqarah,1,16,Lancar,Ust. Fauzan
ST00316,S003,2025-11-30,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Fauzan
ST00317,S003,2025-12-03,Murajaah,Al-Baqarah,1,20,Lancar,Ust. Fauzan
ST00318,S003,2025-12-04,Murajaah,Al-Baqarah,1,13,Lancar,Ust. Fauzan
ST00319,S003,2025-12-06,Ziyadah,Al-Baqarah,1,4,Kurang Lancar,Ust. Fauzan
ST00320,S003,2025-12-08,Ziyadah,Al-Baqarah,1,3,Perlu Diulang,Ust. Fauzan
ST00321,S003,2025-12-09,Murajaah,Al-Baqarah,1,13,Lancar,Ust. Fauzan
ST00322,S003,2025-12-10,Ziyadah,Al-Baqarah,1,5,Kurang Lancar,Ust. Fauzan
ST00323,S004,2025-06-02,Murajaah,Al-Fatihah,1,12,Lancar,Ust. Hafiz
ST00324,S004,2025-06-03,Murajaah,Al-Fatihah,1,8,Lancar,Ust. Hafiz
ST00325,S004,2025-06-07,Murajaah,Al-Fatihah,1,20,Kurang Lancar,Ust. Hafiz
ST00326,S004,2025-06-09,Ziyadah,Al-Fatihah,1,1,Perlu Diulang,Ust. Hafiz
ST00327,S004,2025-06-10,Murajaah,Al-Fatihah,1,6,Lancar,Ust. Hafiz
ST00328,S004,2025-06-14,Murajaah,Al-Fatihah,1,20,Perlu Diulang,Ust. Hafiz
ST00329,S004,2025-06-18,Murajaah,Al-Fatihah,1,8,Lancar,Ust. Hafiz
ST00330,S004,2025-06-25,Ziyadah,Al-Fatihah,1,1,Lancar,Ust. Hafiz
ST00331,S004,2025-06-30,Ziyadah,Al-Fatihah,1,3,Lancar,Ust. Hafiz
ST00332,S004,2025-07-02,Murajaah,Al-Fatihah,1,17,Lancar,Ust. Hafiz
ST00333,S004,2025-07-03,Murajaah,Al-Fatihah,1,10,Lancar,Ust. Hafiz
ST00334,S004,2025-07-06,Ziyadah,Al-Baqarah,1,4,Kurang Lancar,Ust. Hafiz
ST00335,S004,2025-07-08,Murajaah,Al-Fatihah,1,5,Kurang Lancar,Ust. Hafiz
ST00336,S004,2025-07-10,Ziyadah,Al-Baqarah,1,3,Lancar,Ust. Hafiz
ST00337,S004,2025-07-20,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Hafiz
ST00338,S004,2025-07-21,Murajaah,Al-Fatihah,1,16,Kurang Lancar,Ust. Hafiz
ST00339,S004,2025-08-03,Murajaah,Al-Fatihah,1,8,Kurang Lancar,Ust. Hafiz
ST00340,S004,2025-08-05,Murajaah,Al-Fatihah,1,10,Kurang Lancar,Ust. Hafiz
ST00341,S004,2025-08-06,Murajaah,Al-Fatihah,1,20,Kurang Lancar,Ust. Hafiz
ST00342,S004,2025-08-07,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Hafiz
ST00343,S004,2025-08-09,Ziyadah,Al-Baqarah,1,4,Kurang Lancar,Ust. Hafiz
ST00344,S004,2025-08-10,Ziyadah,Al-Baqarah,1,3,Kurang Lancar,Ust. Hafiz
ST00345,S004,2025-08-13,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Hafiz
ST00346,S004,2025-08-14,Murajaah,Al-Fatihah,1,20,Lancar,Ust. Hafiz
ST00347,S004,2025-08-16,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Hafiz
ST00348,S004,2025-08-18,Murajaah,Al-Baqarah,1,17,Lancar,Ust. Hafiz
ST00349,S004,2025-08-21,Murajaah,Al-Fatihah,1,8,Perlu Diulang,Ust. Hafiz
ST00350,S004,2025-08-23,Ziyadah,Al-Baqarah,1,2,Kurang Lancar,Ust. Hafiz
ST00351,S004,2025-08-26,Murajaah,Al-Baqarah,1,18,Lancar,Ust. Hafiz
ST00352,S004,2025-08-27,Murajaah,Al-Baqarah,1,9,Lancar,Ust. Hafiz
ST00353,S004,2025-08-31,Murajaah,Al-Baqarah,1,5,Lancar,Ust. Hafiz
ST00354,S004,2025-09-01,Ziyadah,Al-Baqarah,1,5,Kurang Lancar,Ust. Hafiz
ST00355,S004,2025-09-03,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Hafiz
ST00356,S004,2025-09-04,Murajaah,Al-Baqarah,1,6,Lancar,Ust. Hafiz
ST00357,S004,2025-09-06,Murajaah,Al-Baqarah,1,15,Lancar,Ust. Hafiz
ST00358,S004,2025-09-08,Ziyadah,Al-Baqarah,1,2,Perlu Diulang,Ust. Hafiz
ST00359,S004,2025-09-10,Ziyadah,Al-Baqarah,1,5,Perlu Diulang,Ust. Hafiz
ST00360,S004,2025-09-15,Murajaah,Al-Baqarah,1,16,Kurang Lancar,Ust. Hafiz
ST00361,S004,2025-09-17,Murajaah,Al-Baqarah,1,9,Lancar,Ust. Hafiz
ST00362,S004,2025-09-20,Murajaah,Al-Baqarah,1,14,Lancar,Ust. Hafiz
ST00363,S004,2025-09-21,Ziyadah,Al-Baqarah,1,4,Perlu Diulang,Ust. Hafiz
ST00364,S004,2025-09-23,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Hafiz
ST00365,S004,2025-09-24,Murajaah,Al-Fatihah,1,16,Lancar,Ust. Hafiz
ST00366,S004,2025-09-27,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Hafiz
ST00367,S004,2025-09-29,Murajaah,Al-Baqarah,1,11,Lancar,Ust. Hafiz
ST00368,S004,2025-10-01,Murajaah,Al-Baqarah,1,11,Perlu Diulang,Ust. Hafiz
ST00369,S004,2025-10-02,Murajaah,Al-Baqarah,1,20,Kurang Lancar,Ust. Hafiz
ST00370,S004,2025-10-05,Ziyadah,Al-Baqarah,1,3,Kurang Lancar,Ust. Hafiz
ST00371,S004,2025-10-06,Murajaah,Al-Baqarah,1,16,Lancar,Ust. Hafiz
ST00372,S004,2025-10-09,Murajaah,Al-Baqarah,1,20,Kurang Lancar,Ust. Hafiz
ST00373,S004,2025-10-12,Murajaah,Al-Baqarah,1,12,Lancar,Ust. Hafiz
ST00374,S004,2025-10-13,Murajaah,Al-Baqarah,1,18,Lancar,Ust. Hafiz
ST00375,S004,2025-10-14,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Hafiz
ST00376,S004,2025-10-18,Murajaah,Al-Baqarah,1,20,Lancar,Ust. Hafiz
ST00377,S004,2025-10-20,Murajaah,Al-Baqarah,1,20,Perlu Diulang,Ust. Hafiz
ST00378,S004,2025-10-23,Ziyadah,Al-Baqarah,1,1,Perlu Diulang,Ust. Hafiz
ST00379,S004,2025-10-27,Murajaah,Al-Fatihah,1,12,Kurang Lancar,Ust. Hafiz
ST00380,S004,2025-10-28,Murajaah,Al-Fatihah,1,16,Lancar,Ust. Hafiz
ST00381,S004,2025-11-03,Murajaah,Al-Fatihah,1,5,Lancar,Ust. Hafiz
ST00382,S004,2025-11-04,Murajaah,Al-Baqarah,1,5,Kurang Lancar,Ust. Hafiz
ST00383,S004,2025-11-09,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Hafiz
ST00384,S004,2025-11-11,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Hafiz
ST00385,S004,2025-11-13,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Hafiz
ST00386,S004,2025-11-16,Murajaah,Al-Baqarah,1,6,Lancar,Ust. Hafiz
ST00387,S004,2025-11-17,Murajaah,Al-Baqarah,1,5,Lancar,Ust. Hafiz
ST00388,S004,2025-11-20,Murajaah,Al-Baqarah,1,8,Perlu Diulang,Ust. Hafiz
ST00389,S004,2025-11-22,Murajaah,Al-Baqarah,1,20,Lancar,Ust. Hafiz
ST00390,S004,2025-11-23,Murajaah,Al-Baqarah,1,6,Perlu Diulang,Ust. Hafiz
ST00391,S004,2025-11-24,Murajaah,Al-Baqarah,1,9,Perlu Diulang,Ust. Hafiz
ST00392,S004,2025-11-25,Murajaah,Al-Baqarah,1,17,Lancar,Ust. Hafiz
ST00393,S004,2025-11-27,Murajaah,Al-Baqarah,1,7,Kurang Lancar,Ust. Hafiz
ST00394,S004,2025-11-29,Ziyadah,Al-Baqarah,1,2,Kurang Lancar,Ust. Hafiz
ST00395,S004,2025-11-30,Murajaah,Al-Baqarah,1,17,Lancar,Ust. Hafiz
ST00396,S004,2025-12-01,Murajaah,Al-Baqarah,1,20,Lancar,Ust. Hafiz
ST00397,S004,2025-12-03,Murajaah,Al-Baqarah,1,17,Kurang Lancar,Ust. Hafiz
ST00398,S004,2025-12-04,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Hafiz
ST00399,S004,2025-12-06,Murajaah,Al-Baqarah,1,9,Lancar,Ust. Hafiz
ST00400,S004,2025-12-07,Ziyadah,Al-Baqarah,1,3,Lancar,Ust. Hafiz
ST00401,S004,2025-12-09,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Hafiz
ST00402,S004,2025-12-11,Ziyadah,Al-Baqarah,1,3,Lancar,Ust. Hafiz
ST00403,S004,2025-12-16,Murajaah,Al-Baqarah,1,7,Perlu Diulang,Ust. Hafiz
ST00404,S005,2025-03-13,Ziyadah,Al-Fatihah,1,2,Lancar,Ustzh. Maryam
ST00405,S005,2025-03-15,Ziyadah,Al-Fatihah,1,2,Lancar,Ustzh. Maryam
ST00406,S005,2025-03-16,Murajaah,Al-Fatihah,1,7,Lancar,Ustzh. Maryam
ST00407,S005,2025-03-17,Murajaah,Al-Fatihah,1,11,Lancar,Ustzh. Maryam
ST00408,S005,2025-03-18,Murajaah,Al-Fatihah,1,15,Kurang Lancar,Ustzh. Maryam
ST00409,S005,2025-03-19,Ziyadah,Al-Baqarah,1,5,Lancar,Ustzh. Maryam
ST00410,S005,2025-03-20,Murajaah,Al-Baqarah,1,11,Lancar,Ustzh. Maryam
ST00411,S005,2025-03-24,Murajaah,Al-Fatihah,1,20,Lancar,Ustzh. Maryam
ST00412,S005,2025-03-25,Murajaah,Al-Fatihah,1,16,Perlu Diulang,Ustzh. Maryam
ST00413,S005,2025-03-26,Murajaah,Al-Baqarah,1,10,Lancar,Ustzh. Maryam
ST00414,S005,2025-03-30,Murajaah,Al-Fatihah,1,7,Kurang Lancar,Ustzh. Maryam
ST00415,S005,2025-03-31,Ziyadah,Al-Baqarah,1,3,Kurang Lancar,Ustzh. Maryam
ST00416,S005,2025-04-03,Murajaah,Al-Baqarah,1,20,Lancar,Ustzh. Maryam
ST00417,S005,2025-04-05,Murajaah,Al-Baqarah,1,18,Lancar,Ustzh. Maryam
ST00418,S005,2025-04-07,Murajaah,Al-Fatihah,1,7,Kurang Lancar,Ustzh. Maryam
ST00419,S005,2025-04-08,Ziyadah,Al-Baqarah,1,5,Lancar,Ustzh. Maryam
ST00420,S005,2025-04-10,Ziyadah,Al-Baqarah,1,3,Perlu Diulang,Ustzh. Maryam
ST00421,S005,2025-04-12,Ziyadah,Al-Baqarah,1,3,Lancar,Ustzh. Maryam
ST00422,S005,2025-04-14,Murajaah,Al-Baqarah,1,12,Lancar,Ustzh. Maryam
ST00423,S005,2025-04-15,Murajaah,Al-Baqarah,1,9,Perlu Diulang,Ustzh. Maryam
ST00424,S005,2025-04-16,Ziyadah,Al-Baqarah,1,1,Lancar,Ustzh. Maryam
ST00425,S005,2025-04-19,Ziyadah,Al-Baqarah,1,4,Kurang Lancar,Ustzh. Maryam
ST00426,S005,2025-04-20,Ziyadah,Al-Baqarah,1,1,Lancar,Ustzh. Maryam
ST00427,S005,2025-04-21,Ziyadah,Al-Baqarah,1,3,Lancar,Ustzh. Maryam
ST00428,S005,2025-04-22,Ziyadah,Al-Baqarah,1,3,Lancar,Ustzh. Maryam
ST00429,S005,2025-04-23,Ziyadah,Al-Baqarah,1,2,Lancar,Ustzh. Maryam
ST00430,S005,2025-04-24,Ziyadah,Al-Baqarah,1,4,Perlu Diulang,Ustzh. Maryam
ST00431,S005,2025-04-26,Murajaah,Al-Baqarah,1,10,Lancar,Ustzh. Maryam
ST00432,S005,2025-04-27,Ziyadah,Al-Baqarah,1,5,Kurang Lancar,Ustzh. Maryam
ST00433,S005,2025-04-28,Murajaah,Al-Baqarah,1,5,Lancar,Ustzh. Maryam
ST00434,S005,2025-04-29,Murajaah,Al-Baqarah,1,7,Lancar,Ustzh. Maryam
ST00435,S005,2025-05-01,Ziyadah,Al-Baqarah,1,4,Lancar,Ustzh. Maryam
ST00436,S005,2025-05-03,Murajaah,Al-Baqarah,1,15,Lancar,Ustzh. Maryam
ST00437,S005,2025-05-04,Ziyadah,Al-Baqarah,1,3,Kurang Lancar,Ustzh. Maryam
ST00438,S005,2025-05-05,Murajaah,Al-Baqarah,1,14,Lancar,Ustzh. Maryam
ST00439,S005,2025-05-06,Ziyadah,Al-Baqarah,1,2,Lancar,Ustzh. Maryam
ST00440,S005,2025-05-07,Murajaah,Al-Baqarah,1,17,Lancar,Ustzh. Maryam
ST00441,S005,2025-05-08,Murajaah,Al-Baqarah,1,20,Lancar,Ustzh. Maryam
ST00442,S005,2025-05-12,Ziyadah,Al-Baqarah,1,3,Lancar,Ustzh. Maryam
ST00443,S005,2025-05-13,Murajaah,Al-Baqarah,1,6,Lancar,Ustzh. Maryam
ST00444,S005,2025-05-14,Ziyadah,Al-Baqarah,1,4,Perlu Diulang,Ustzh. Maryam
ST00445,S005,2025-05-15,Murajaah,Al-Baqarah,1,20,Kurang Lancar,Ustzh. Maryam
ST00446,S005,2025-05-17,Ziyadah,Al-Baqarah,1,5,Lancar,Ustzh. Maryam
ST00447,S005,2025-05-19,Ziyadah,Al-Baqarah,1,5,Lancar,Ustzh. Maryam
ST00448,S005,2025-05-21,Murajaah,Al-Baqarah,1,20,Lancar,Ustzh. Maryam
ST00449,S005,2025-05-22,Ziyadah,Al-Baqarah,1,5,Kurang Lancar,Ustzh. Maryam
ST00450,S005,2025-05-24,Murajaah,Al-Baqarah,1,6,Lancar,Ustzh. Maryam
ST00451,S005,2025-05-26,Murajaah,Al-Baqarah,1,12,Kurang Lancar,Ustzh. Maryam
ST00452,S005,2025-05-27,Ziyadah,Al-Baqarah,1,1,Lancar,Ustzh. Maryam
ST00453,S005,2025-05-31,Murajaah,Al-Baqarah,1,16,Lancar,Ustzh. Maryam
ST00454,S005,2025-06-01,Ziyadah,Al-Baqarah,1,2,Kurang Lancar,Ustzh. Maryam
ST00455,S005,2025-06-02,Murajaah,Al-Baqarah,1,10,Perlu Diulang,Ustzh. Maryam
ST00456,S005,2025-06-03,Murajaah,Al-Baqarah,1,8,Perlu Diulang,Ustzh. Maryam
ST00457,S005,2025-06-09,Murajaah,Al-Baqarah,1,12,Kurang Lancar,Ustzh. Maryam
ST00458,S005,2025-06-12,Murajaah,Al-Baqarah,1,13,Lancar,Ustzh. Maryam
ST00459,S005,2025-06-14,Murajaah,Al-Baqarah,1,7,Lancar,Ustzh. Maryam
ST00460,S005,2025-06-15,Murajaah,Al-Baqarah,1,16,Perlu Diulang,Ustzh. Maryam
ST00461,S005,2025-06-16,Ziyadah,Al-Baqarah,1,1,Kurang Lancar,Ustzh. Maryam
ST00462,S005,2025-06-17,Murajaah,Al-Baqarah,1,16,Kurang Lancar,Ustzh. Maryam
ST00463,S005,2025-06-18,Murajaah,Al-Baqarah,1,11,Lancar,Ustzh. Maryam
ST00464,S005,2025-06-21,Murajaah,Al-Baqarah,1,20,Kurang Lancar,Ustzh. Maryam
ST00465,S005,2025-06-23,Murajaah,Al-Fatihah,1,19,Lancar,Ustzh. Maryam
ST00466,S005,2025-06-25,Ziyadah,Al-Baqarah,1,4,Lancar,Ustzh. Maryam
ST00467,S005,2025-06-26,Ziyadah,Al-Baqarah,1,3,Lancar,Ustzh. Maryam
ST00468,S005,2025-06-29,Murajaah,Al-Baqarah,1,13,Lancar,Ustzh. Maryam
ST00469,S005,2025-07-01,Ziyadah,Al-Baqarah,1,3,Kurang Lancar,Ustzh. Maryam
ST00470,S005,2025-07-03,Ziyadah,Al-Baqarah,1,1,Lancar,Ustzh. Maryam
ST00471,S005,2025-07-05,Ziyadah,Al-Baqarah,1,2,Lancar,Ustzh. Maryam
ST00472,S005,2025-07-06,Ziyadah,Al-Baqarah,1,3,Kurang Lancar,Ustzh. Maryam
ST00473,S005,2025-07-08,Ziyadah,Al-Baqarah,1,1,Lancar,Ustzh. Maryam
ST00474,S005,2025-07-09,Murajaah,Al-Baqarah,1,8,Lancar,Ustzh. Maryam
ST00475,S005,2025-07-10,Ziyadah,Al-Baqarah,1,2,Lancar,Ustzh. Maryam
ST00476,S005,2025-07-12,Ziyadah,Al-Baqarah,1,5,Lancar,Ustzh. Maryam
ST00477,S005,2025-07-13,Murajaah,Al-Baqarah,1,11,Kurang Lancar,Ustzh. Maryam
ST00478,S005,2025-07-15,Murajaah,Al-Baqarah,1,11,Kurang Lancar,Ustzh. Maryam
ST00479,S005,2025-07-16,Ziyadah,Al-Baqarah,1,4,Lancar,Ustzh. Maryam
ST00480,S005,2025-07-17,Murajaah,Al-Baqarah,1,12,Lancar,Ustzh. Maryam
ST00481,S005,2025-07-19,Murajaah,Al-Baqarah,1,14,Perlu Diulang,Ustzh. Maryam
ST00482,S005,2025-07-20,Murajaah,Al-Baqarah,1,14,Lancar,Ustzh. Maryam
ST00483,S005,2025-07-21,Murajaah,Al-Baqarah,1,14,Lancar,Ustzh. Maryam
ST00484,S005,2025-07-24,Ziyadah,Al-Baqarah,1,4,Lancar,Ustzh. Maryam
ST00485,S005,2025-07-26,Murajaah,Al-Baqarah,1,5,Perlu Diulang,Ustzh. Maryam
ST00486,S005,2025-07-27,Murajaah,Al-Baqarah,1,18,Lancar,Ustzh. Maryam
ST00487,S005,2025-07-28,Murajaah,Al-Fatihah,1,7,Lancar,Ustzh. Maryam
ST00488,S005,2025-07-29,Ziyadah,Al-Baqarah,1,1,Perlu Diulang,Ustzh. Maryam
ST00489,S005,2025-07-30,Ziyadah,Al-Baqarah,1,5,Kurang Lancar,Ustzh. Maryam
ST00490,S005,2025-07-31,Murajaah,Al-Baqarah,1,9,Lancar,Ustzh. Maryam
ST00491,S005,2025-08-02,Murajaah,Al-Baqarah,1,9,Lancar,Ustzh. Maryam
ST00492,S005,2025-08-03,Murajaah,Al-Baqarah,1,7,Kurang Lancar,Ustzh. Maryam
ST00493,S005,2025-08-06,Ziyadah,Al-Baqarah,1,4,Lancar,Ustzh. Maryam
ST00494,S005,2025-08-07,Ziyadah,Al-Baqarah,1,2,Lancar,Ustzh. Maryam
ST00495,S005,2025-08-09,Murajaah,Al-Baqarah,1,10,Perlu Diulang,Ustzh. Maryam
ST00496,S005,2025-08-10,Murajaah,Al-Baqarah,1,13,Lancar,Ustzh. Maryam
ST00497,S005,2025-08-14,Murajaah,Al-Baqarah,1,15,Lancar,Ustzh. Maryam
ST00498,S005,2025-08-16,Ziyadah,Al-Baqarah,1,5,Lancar,Ustzh. Maryam
ST00499,S005,2025-08-17,Murajaah,Al-Baqarah,1,6,Kurang Lancar,Ustzh. Maryam
ST00500,S005,2025-08-18,Ziyadah,Al-Baqarah,1,1,Kurang Lancar,Ustzh. Maryam
ST00501,S005,2025-08-19,Ziyadah,Al-Baqarah,1,5,Lancar,Ustzh. Maryam
ST00502,S005,2025-08-21,Ziyadah,Al-Baqarah,1,3,Lancar,Ustzh. Maryam
ST00503,S005,2025-08-23,Murajaah,Al-Baqarah,1,6,Lancar,Ustzh. Maryam
ST00504,S005,2025-08-24,Murajaah,Al-Baqarah,1,15,Kurang Lancar,Ustzh. Maryam
ST00505,S005,2025-08-25,Ziyadah,Al-Baqarah,1,1,Lancar,Ustzh. Maryam
ST00506,S005,2025-08-30,Murajaah,Al-Baqarah,1,14,Lancar,Ustzh. Maryam
ST00507,S005,2025-08-31,Ziyadah,Al-Baqarah,1,2,Lancar,Ustzh. Maryam
ST00508,S005,2025-09-03,Ziyadah,Al-Baqarah,1,4,Perlu Diulang,Ustzh. Maryam
ST00509,S005,2025-09-07,Murajaah,Al-Fatihah,1,9,Perlu Diulang,Ustzh. Maryam
ST00510,S005,2025-09-08,Murajaah,Al-Baqarah,1,5,Lancar,Ustzh. Maryam
ST00511,S005,2025-09-09,Murajaah,Al-Baqarah,1,14,Lancar,Ustzh. Maryam
ST00512,S005,2025-09-11,Murajaah,Al-Baqarah,1,9,Lancar,Ustzh. Maryam
ST00513,S005,2025-09-15,Murajaah,Al-Baqarah,1,16,Perlu Diulang,Ustzh. Maryam
ST00514,S005,2025-09-16,Ziyadah,Al-Baqarah,1,2,Lancar,Ustzh. Maryam
ST00515,S005,2025-09-17,Murajaah,Al-Baqarah,1,6,Kurang Lancar,Ustzh. Maryam
ST00516,S005,2025-09-18,Ziyadah,Al-Baqarah,1,3,Perlu Diulang,Ustzh. Maryam
ST00517,S005,2025-09-20,Murajaah,Al-Baqarah,1,15,Lancar,Ustzh. Maryam
ST00518,S005,2025-09-21,Murajaah,Al-Baqarah,1,9,Lancar,Ustzh. Maryam
ST00519,S005,2025-09-22,Murajaah,Al-Baqarah,1,15,Lancar,Ustzh. Maryam
ST00520,S005,2025-09-23,Murajaah,Al-Baqarah,1,19,Lancar,Ustzh. Maryam
ST00521,S005,2025-09-25,Murajaah,Al-Baqarah,1,14,Lancar,Ustzh. Maryam
ST00522,S005,2025-09-28,Murajaah,Al-Baqarah,1,16,Lancar,Ustzh. Maryam
ST00523,S005,2025-09-29,Ziyadah,Al-Baqarah,1,2,Lancar,Ustzh. Maryam
ST00524,S006,2025-04-08,Murajaah,Al-Fatihah,1,12,Lancar,Ust. Fauzan
ST00525,S006,2025-04-10,Ziyadah,Al-Fatihah,1,2,Lancar,Ust. Fauzan
ST00526,S006,2025-04-13,Murajaah,Al-Fatihah,1,7,Perlu Diulang,Ust. Fauzan
ST00527,S006,2025-04-14,Murajaah,Al-Fatihah,1,11,Kurang Lancar,Ust. Fauzan
ST00528,S006,2025-04-15,Murajaah,Al-Fatihah,1,15,Lancar,Ust. Fauzan
ST00529,S006,2025-04-16,Ziyadah,Al-Fatihah,1,5,Lancar,Ust. Fauzan
ST00530,S006,2025-04-19,Ziyadah,Al-Baqarah,1,4,Lancar,Ust. Fauzan
ST00531,S006,2025-04-20,Ziyadah,Al-Baqarah,1,3,Lancar,Ust. Fauzan
ST00532,S006,2025-04-21,Murajaah,Al-Baqarah,1,12,Lancar,Ust. Fauzan
ST00533,S006,2025-04-22,Murajaah,Al-Fatihah,1,6,Lancar,Ust. Fauzan
ST00534,S006,2025-04-23,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Fauzan
ST00535,S006,2025-04-26,Ziyadah,Al-Baqarah,1,4,Kurang Lancar,Ust. Fauzan
ST00536,S006,2025-04-27,Murajaah,Al-Baqarah,1,20,Perlu Diulang,Ust. Fauzan
ST00537,S006,2025-04-28,Ziyadah,Al-Baqarah,1,2,Lancar,Ust. Fauzan
ST00538,S006,2025-04-29,Ziyadah,Al-Baqarah,1,3,Lancar,Ust. Fauzan
ST00539,S006,2025-05-01,Murajaah,Al-Fatihah,1,12,Lancar,Ust. Fauzan
ST00540,S006,2025-05-04,Murajaah,Al-Baqarah,1,6,Perlu Diulang,Ust. Fauzan
ST00541,S006,2025-05-05,Murajaah,Al-Baqarah,1,17,Perlu Diulang,Ust. Fauzan
ST00542,S006,2025-05-07,Ziyadah,Al-Baqarah,1,3,Kurang Lancar,Ust. Fauzan
ST00543,S006,2025-05-11,Murajaah,Al-Baqarah,1,9,Perlu Diulang,Ust. Fauzan
ST00544,S006,2025-05-15,Ziyadah,Al-Baqarah,1,1,Lancar,Ust. Fauzan
ST00545,S006,2025-05-17,Ziyadah,Al-Baqarah,1,5,Lancar,Ust. Fauzan
